COD_IMOVEL,NUM_AREA,COD_ESTADO,NOM_MUNICI,NUM_MODULO,TIPO_IMOVE,SITUACAO,CONDICAO_I
PA-1501782-F552360A2AC8447DB089B8525CEA75A3,47.7546000000,PA,Breu Branco,0.6822000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-FA22E99BFBD3429F960803CA492537EF,76.9243000000,PA,Breu Branco,1.0989000000,IRU,AT,Aguardando análise
PA-1501782-BFBA78C92F694B17BD6067FF9503AE22,83.9415000000,PA,Breu Branco,1.1992000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8080FA8801964C18B269D4165111FAE2,24.2118000000,PA,Breu Branco,0.3459000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-113C5E794ACF4C05BC6B6BE8D26AD115,37.7675000000,PA,Breu Branco,0.5395000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2B25C52CA260443BACE7BC710DB2586B,73.5261000000,PA,Breu Branco,1.0504000000,IRU,AT,Aguardando análise
PA-1501782-DDB215E04FDB4B2BBCDB8D48F8315717,30.8995000000,PA,Breu Branco,0.4414000000,IRU,AT,Aguardando análise
PA-1501782-F3AC727D5E8B4D9995382F492AC12F57,86.1368000000,PA,Breu Branco,1.2305000000,IRU,AT,Aguardando análise
PA-1501782-89046877475C401AAAAA788F374C888F,43.0632000000,PA,Breu Branco,0.6152000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-408902F5C6FA442AA9B47C4E8169784F,91.5716000000,PA,Breu Branco,1.3082000000,IRU,AT,Aguardando análise
PA-1501782-CF4AF46B1E8C47F4B0A60CCB3D6EC8D9,21.5297000000,PA,Breu Branco,0.3076000000,IRU,AT,Aguardando análise
PA-1501782-444E34B44B9F436FBC291BAEAF8AA481,42.8775000000,PA,Breu Branco,0.6125000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-61AA06BD8D464181AF6160F4B60501C8,46.6001000000,PA,Breu Branco,0.6657000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F7F3A3D826B846E5B39513AC57CFC829,217.3022000000,PA,Breu Branco,3.1043000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-E4F2749C257141879EE69B1FDCFCE422,27.5552000000,PA,Breu Branco,0.3936000000,IRU,AT,Aguardando análise
PA-1501782-63E947BC581E4328AD209396690A8387,99.4693000000,PA,Breu Branco,1.4210000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BA9A4C942DC04ABA99A781A9801FDCD4,41.6771000000,PA,Breu Branco,0.5954000000,IRU,AT,Aguardando análise
PA-1501782-4870C2D06B9441459DF4705D347E1666,65.6647000000,PA,Breu Branco,0.9381000000,IRU,AT,Aguardando análise
PA-1501782-673586640D0D4852B5B8683DE10D9CA7,23.9833000000,PA,Breu Branco,0.3426000000,IRU,AT,Aguardando análise
PA-1501782-18EF7150BAA84E5CA6BBA0F15342B99F,53.4636000000,PA,Breu Branco,0.7638000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-583BC1D350D0439D901DC2DFB13FF0A3,49.7427000000,PA,Breu Branco,0.7106000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0759BF1FC22241E28946233693DBAE78,47.8598000000,PA,Breu Branco,0.6837000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7A72ECBC52DE4431AD2F3AA7B3EB30A6,83.4529000000,PA,Breu Branco,1.1922000000,IRU,AT,Aguardando análise
PA-1501782-50C488E7D3884CDEB5C5BAD9B3B9115F,26.7786000000,PA,Breu Branco,0.3826000000,IRU,AT,Aguardando análise
PA-1501782-BF706BAD5F004440971010E568A995B2,49.7083000000,PA,Breu Branco,0.7101000000,IRU,AT,Aguardando análise
PA-1501782-91D5E9CFA5A440708C9C3C1E9C8272DD,15.0652000000,PA,Breu Branco,0.2152000000,IRU,AT,Aguardando análise
PA-1501782-652B637A0D754C07BD000A09D2E7C28D,34.8253000000,PA,Breu Branco,0.4975000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7B9C01E075274B0C8AE913EEEEB5042D,35.7442000000,PA,Breu Branco,0.5106000000,IRU,AT,Aguardando análise
PA-1501782-5CD19870E5994F9299A15D3B32149485,25.8314000000,PA,Breu Branco,0.3690000000,IRU,AT,Aguardando análise
PA-1501782-4BA6F5D0FA124E859E2AEEA42EBD631B,51.0144000000,PA,Breu Branco,0.7288000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-45007F558F5C4BF488BF08C10F30D395,49.3160000000,PA,Breu Branco,0.7045000000,IRU,AT,Aguardando análise
PA-1501782-70F9E1A10D184A7EBDE81D98903C2CCE,49.3447000000,PA,Breu Branco,0.7049000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7CD6DA8A1A3C4B6B81B775B314E5E31C,50.3100000000,PA,Breu Branco,0.7187000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D732DF39E0C84931B746600A08A7FD16,77.1226000000,PA,Breu Branco,1.1018000000,IRU,AT,Aguardando análise
PA-1501782-B0912707CFAB4B66B9BE51C67EBFC530,90.3178000000,PA,Breu Branco,1.2903000000,IRU,AT,Aguardando análise
PA-1501782-E8B6991320094DA88DA02A8BA901F0DB,122.6512000000,PA,Breu Branco,1.7522000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F24D4AA58FAB404A8821F47F6F3B4FB6,12.0601000000,PA,Breu Branco,0.1723000000,IRU,AT,Aguardando análise
PA-1501782-C008924AA37F472CA24D0180A51651F4,50.0779000000,PA,Breu Branco,0.7154000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-1E93DB76DD5B4C6DB0272E888F5BDDCB,87.0461000000,PA,Breu Branco,1.2435000000,IRU,AT,Aguardando análise
PA-1501782-2579D2AF3C1649888D42A090E1D44FFB,50.6011000000,PA,Breu Branco,0.7229000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F702108E6A1944F6B1BD6F0E1188361A,99.7400000000,PA,Breu Branco,1.4249000000,IRU,AT,Aguardando análise
PA-1501782-936375BFA33D4789A18888201DECA24B,13.2787000000,PA,Breu Branco,0.1897000000,IRU,AT,Aguardando análise
PA-1501782-C203335BB58D4FF78486B5C11F549D1C,23.8780000000,PA,Breu Branco,0.3411000000,IRU,AT,Aguardando análise
PA-1501782-DEC2D1FDEAA54124A669B69C150E2B44,6.2917000000,PA,Breu Branco,0.0899000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DBB6EB5730774DB2B2DBA8B4FF0EB622,17.5060000000,PA,Breu Branco,0.2501000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7740F50FE5D34A7B8F46D9FE67C01AAE,51.0998000000,PA,Breu Branco,0.7300000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7126FA725B84428294CCE6B771337179,50.1836000000,PA,Breu Branco,0.7169000000,IRU,AT,Aguardando análise
PA-1501782-884F70B55F76456C860BEA842CB93703,95.2124000000,PA,Breu Branco,1.3602000000,IRU,AT,Aguardando análise
PA-1501782-A7E507EE45DA4EB994F495A30A9893C0,76.9293000000,PA,Breu Branco,1.0990000000,IRU,AT,Aguardando análise
PA-1501782-EEB2BFD0E1A14E0D85D1D341A8686942,34.0012000000,PA,Breu Branco,0.4857000000,IRU,AT,Aguardando análise
PA-1501782-1653EBDC3BBF47C7B3A790DE4FAD8F5C,66.8977000000,PA,Breu Branco,0.9557000000,IRU,AT,Aguardando análise
PA-1501782-A1667ADDE36C403CA2BE40513B019BD8,100.7422000000,PA,Breu Branco,1.4392000000,IRU,AT,Aguardando análise
PA-1501782-A1525F67FFE74957A42D1F79C22CDBFD,470.2868000000,PA,Breu Branco,6.7184000000,IRU,AT,Aguardando análise
PA-1501782-D6AA4FBAA1484C6F9C98F1DA66E8AD3E,28.4585000000,PA,Breu Branco,0.4065000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D60267750BD046F4B0A1C17BDE8C4210,52.6672000000,PA,Breu Branco,0.7524000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-5324FA4E30054824AE4C6FCFCE6B9D23,24.5014000000,PA,Breu Branco,0.3500000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-C1DF274246EB4B159AB5AB1F8EE05C52,28.4023000000,PA,Breu Branco,0.4057000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-1E61238EE2CC4831ACF84749F1661867,93.7972000000,PA,Breu Branco,1.3400000000,IRU,AT,Aguardando análise
PA-1501782-824646A7EA464B9285274B0210552121,40.8410000000,PA,Breu Branco,0.5834000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-AE5F1427C13D4BF09998224C015249C7,49.1508000000,PA,Breu Branco,0.7022000000,IRU,AT,Aguardando análise
PA-1501782-211F3CC593794880B056909B14111A8A,40.5412000000,PA,Breu Branco,0.5792000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-5F8F3DDD88444166A4DD4DFFE1F74128,63.3044000000,PA,Breu Branco,0.9043000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-49AAA217548F444A97B441564F73D2E0,60.4196000000,PA,Breu Branco,0.8631000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-A8869BC47F0D45ED9D13FE9990DC2000,35.7744000000,PA,Breu Branco,0.5111000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F8B8240AAD174C85AAD753E038FF82C4,56.0552000000,PA,Breu Branco,0.8008000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DF7A5C06E3AD4457B4E596251548928F,71.2593000000,PA,Breu Branco,1.0180000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-EE3073E83C884322874F1540ADDE1DB8,250.0441000000,PA,Breu Branco,3.5721000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-A936A0164C8C44C7BEDE0F2168EE010C,10.0652000000,PA,Breu Branco,0.1438000000,IRU,AT,Aguardando análise
PA-1501782-D607689C384342909D147F6C8DC5E43E,17.0077000000,PA,Breu Branco,0.2430000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-1584B423E45E42E5B9B78DC4302098B3,25.4912000000,PA,Breu Branco,0.3642000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-3EA766F77B1A4BD59C35DABC0F9022FF,48.2775000000,PA,Breu Branco,0.6897000000,IRU,AT,Aguardando análise
PA-1501782-F2FAFD9A9D784CC1B639206A73DEDD60,100.4194000000,PA,Breu Branco,1.4346000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-905FD361C018486CA7C33CE129F9D371,62.8080000000,PA,Breu Branco,0.8973000000,IRU,AT,Aguardando análise
PA-1501782-B21BD983C28B4170BFA13D0861D422DF,56.1345000000,PA,Breu Branco,0.8019000000,IRU,AT,Aguardando análise
PA-1501782-221F1EF9BDB4432FAA7D30D19A7A19B5,24.2580000000,PA,Breu Branco,0.3465000000,IRU,AT,Aguardando análise
PA-1501782-6684B84927B945E89F5D2714FA9BFF11,20.1698000000,PA,Breu Branco,0.2881000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-18732F226CBE49CFB28148D6994BB308,39.5632000000,PA,Breu Branco,0.5652000000,IRU,AT,Aguardando análise
PA-1501782-E742A9F8603F48CF93F765F07D2ECA3D,62.2087000000,PA,Breu Branco,0.8887000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DADF37513C1C479FA41A174F49F0069D,77.9543000000,PA,Breu Branco,1.1136000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2F165664B2104A41B95ED567F9DF2A79,24.4027000000,PA,Breu Branco,0.3486000000,IRU,AT,Aguardando análise
PA-1501782-23285D72CFA24BD6A165740C2058FAFE,60.5442000000,PA,Breu Branco,0.8649000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-88F3FDCEF194435C9B899A89A5F2FE7D,50.7661000000,PA,Breu Branco,0.7252000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F45D9783A3124B3095ACDF2A16070F65,54.3408000000,PA,Breu Branco,0.7763000000,IRU,AT,Aguardando análise
PA-1501782-901F4FA4A1984C7F92244BD2A870632D,116.1801000000,PA,Breu Branco,1.6597000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-431DD31491B940A9A61584776B9C37EA,31.5405000000,PA,Breu Branco,0.4506000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D51C223B26984E978B091FA3EEDFAEBE,58.2905000000,PA,Breu Branco,0.8327000000,IRU,AT,Aguardando análise
PA-1501782-37361DB301EB45D6A6C98E479899DB99,42.5283000000,PA,Breu Branco,0.6075000000,IRU,AT,Aguardando análise
PA-1501782-90046E509D794FF08B750DD81E0779E6,49.7209000000,PA,Breu Branco,0.7103000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-3BA038A098FC4C1792E36EE8979F25E0,99.0211000000,PA,Breu Branco,1.4146000000,IRU,AT,Aguardando análise
PA-1501782-8F5F6E9B756B4EDFBE7C1862B4A6A728,127.7802000000,PA,Breu Branco,1.8254000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2C776C3E79A9421CBB6BA0AB3ED91983,50.1987000000,PA,Breu Branco,0.7171000000,IRU,AT,Aguardando análise
PA-1501782-9F9316691F364609B5576B1AA0BD983D,23.8337000000,PA,Breu Branco,0.3405000000,IRU,AT,Aguardando análise
PA-1501782-111D97AB8DEF4890BC1FBB1036A77741,198.6674000000,PA,Breu Branco,2.8381000000,IRU,AT,Aguardando análise
PA-1501782-E236697E0CE649998D339DBF11A20679,49.4239000000,PA,Breu Branco,0.7061000000,IRU,AT,Aguardando análise
PA-1501782-3BBE2357640F4FF8825F7C89CEE53493,36.7290000000,PA,Breu Branco,0.5247000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-3AC1BA0EBAAD499FABA329BC19769907,26.4733000000,PA,Breu Branco,0.3782000000,IRU,AT,Aguardando análise
PA-1501782-88D286049BE54ECCB9C31B41415EA952,81.7986000000,PA,Breu Branco,1.1686000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1501782-BAAC9C6E031E408E91182F7100DC517D,291.0932000000,PA,Breu Branco,4.1585000000,IRU,AT,Aguardando análise
PA-1501782-C8DD0F6A43BC49E28730E3EEECB6457F,33.9604000000,PA,Breu Branco,0.4851000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-031B195747574C5CB28864428205D6A5,38.4042000000,PA,Breu Branco,0.5486000000,IRU,AT,Aguardando análise
PA-1501782-F8477601A7174E3C824B400566807917,51.5953000000,PA,Breu Branco,0.7371000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-397DB877E5C3421EAA32D1D52BE0AFCB,525.9620000000,PA,Breu Branco,7.5137000000,IRU,AT,Aguardando análise
PA-1501782-B027B3E6E61F418AAF24AABE49CCC626,93.4487000000,PA,Breu Branco,1.3350000000,IRU,AT,Aguardando análise
PA-1501782-5E77A772C3964347A014BE00C69CE5CA,70.8435000000,PA,Breu Branco,1.0121000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0D095645B1B4476FA22DCFB164BEC595,50.4280000000,PA,Breu Branco,0.7204000000,IRU,AT,Aguardando análise
PA-1501782-AA0A0C325F7F4132AC9AB385B49E14DF,54.1236000000,PA,Breu Branco,0.7732000000,IRU,AT,Aguardando análise
PA-1501782-55FB77128983420E9499903C208AE43A,73.8343000000,PA,Breu Branco,1.0548000000,IRU,AT,Aguardando análise
PA-1501782-44569B0DFEE84E37956438B5733542D2,55.0133000000,PA,Breu Branco,0.7859000000,IRU,AT,Aguardando análise
PA-1501782-F9072ABD18EF4764A6F1E60530E89DD9,106.2748000000,PA,Breu Branco,1.5182000000,IRU,AT,Aguardando análise
PA-1501782-93945A1533AA4A81A556694338797F1E,97.2291000000,PA,Breu Branco,1.3890000000,IRU,AT,Aguardando análise
PA-1501782-79BA2CB9B4804BF1BE1D86F62BEADFB6,548.7478000000,PA,Breu Branco,7.8393000000,IRU,AT,Aguardando análise
PA-1501782-99BCB9562EE24534A250DD656B93F85A,150.0469000000,PA,Breu Branco,2.1435000000,IRU,AT,Aguardando análise
PA-1501782-C2346FFAE40D46948FFC6F7AE870B11D,752.5974000000,PA,Breu Branco,10.7514000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4381D1D193E343F48A87D3D63B12D314,63.1076000000,PA,Breu Branco,0.9015000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-6C9E55D5FF174140A210E30F88C5AF74,48.6687000000,PA,Breu Branco,0.6953000000,IRU,AT,Aguardando análise
PA-1501782-53AA9DA9582F4956B0577CC6DFE7F031,48.0659000000,PA,Breu Branco,0.6867000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-5981396D1BC54AFC881ABCB81F8C2951,60.7297000000,PA,Breu Branco,0.8676000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-840583A83B94492A8E761D04F59E58FC,0.6503000000,PA,Breu Branco,0.0093000000,IRU,AT,Aguardando análise
PA-1501782-BDB013A2153C423E90A305B7C25B6C4C,49.3086000000,PA,Breu Branco,0.7044000000,IRU,AT,Aguardando análise
PA-1501782-C6AC46ACAA824B02BBE0C06884E6DFA6,56.2339000000,PA,Breu Branco,0.8033000000,IRU,AT,Aguardando análise
PA-1501782-CCFE2609BE57416C98598C77E45DE8CF,57.2666000000,PA,Breu Branco,0.8181000000,IRU,AT,Aguardando análise
PA-1501782-66AB3331264A4E70AAF0B2E418E92274,20.3690000000,PA,Breu Branco,0.2910000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DE60DC0D94C349B599B53C8C9A4FE2A4,71.6728000000,PA,Breu Branco,1.0239000000,IRU,AT,Aguardando análise
PA-1501782-B3F9FB866BEB4AB88A071D88A161FEC3,43.6820000000,PA,Breu Branco,0.6240000000,IRU,AT,Aguardando análise
PA-1501782-4C675574B2D146BB9FC288165510AF94,52.1012000000,PA,Breu Branco,0.7443000000,IRU,AT,Aguardando análise
PA-1501782-7BFC66ACA03E43C29F91C55D241F0790,24.6498000000,PA,Breu Branco,0.3521000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-25EFECA8A627462A89E58854592483CE,547.0934000000,PA,Breu Branco,7.8156000000,IRU,AT,Aguardando análise
PA-1501782-3A2A95E56F184F19BC80A46B7034BB6C,36.5966000000,PA,Breu Branco,0.5228000000,IRU,AT,Aguardando análise
PA-1501782-2CDCDE65F4CD49709766AF7810CD3C14,53.8969000000,PA,Breu Branco,0.7700000000,IRU,AT,Aguardando análise
PA-1501782-519D8F30B6A149C0855EF62C6347C8BB,89.4228000000,PA,Breu Branco,1.2775000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F2BFDA567966462E960069A8DF601825,35.1597000000,PA,Breu Branco,0.5023000000,IRU,AT,Aguardando análise
PA-1501782-9C9A4B30410F46D58FFEE4B08A61EB92,42.6231000000,PA,Breu Branco,0.6089000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-891D7FB0364D47209BEE98D0E0112B9D,574.2585000000,PA,Breu Branco,8.2037000000,IRU,AT,Aguardando análise
PA-1501782-50E6D68469484550AE9587939ADC7148,50.3648000000,PA,Breu Branco,0.7195000000,IRU,AT,Aguardando análise
PA-1501782-96439BE0587648B1A9D160F388D6FC71,54.2389000000,PA,Breu Branco,0.7748000000,IRU,AT,Aguardando análise
PA-1501782-3FB3575E9386446E8E9B860CD4B3E83D,290.4025000000,PA,Breu Branco,4.1486000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D642F2B6F5FE4125AD728A599971C61E,50.8935000000,PA,Breu Branco,0.7270000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-6D7C0731F812411D8896CB8505A21BF6,141.3214000000,PA,Breu Branco,2.0189000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DC115B3562E34CB3BE901BE0185BED1A,39.7971000000,PA,Breu Branco,0.5685000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F4FD29EC1DDE434593DE8671F8E2775E,988.4097000000,PA,Breu Branco,14.1201000000,IRU,AT,Aguardando análise
PA-1501782-F36E7856B9CB491DABCFEAC3796DB5C4,62.4296000000,PA,Breu Branco,0.8919000000,IRU,AT,Aguardando análise
PA-1501782-6673E7EE7E394EEB9239C9295FE93136,48.3220000000,PA,Breu Branco,0.6903000000,IRU,AT,Aguardando análise
PA-1501782-8401127E1B43410D82FC3CC7A015B817,47.1437000000,PA,Breu Branco,0.6735000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-C759A5EBC95140BBBC26E621EAADEC05,53.1951000000,PA,Breu Branco,0.7599000000,IRU,AT,Aguardando análise
PA-1501782-F127E3C7E8A74FF2A4044AE566E3F9F6,48.3285000000,PA,Breu Branco,0.6904000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-3B5C4007820342F7A7BF8FC9E68F146E,72.3448000000,PA,Breu Branco,1.0335000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-A8CFD247B9BC4A698DE2734EB22A30D4,313.6430000000,PA,Breu Branco,4.4806000000,IRU,AT,Aguardando análise
PA-1501782-7750B1D512A24EF8AB607C34F237EC54,71.3901000000,PA,Breu Branco,1.0199000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-E12B2CCFD8B14415A764E2B03D10ECF0,53.0460000000,PA,Breu Branco,0.7578000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-02E0E18A7D5541D2BE488AC64AFEAACD,51.0982000000,PA,Breu Branco,0.7300000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4AA798DB958E4F63BCCDFC10A154A98B,98.0542000000,PA,Breu Branco,1.4008000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-81B841CE114B463F8DC738D8E999CE99,8.9802000000,PA,Breu Branco,0.1283000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-985D2AFD23D9496CBF7C7367C7A26E4A,48.9831000000,PA,Breu Branco,0.6998000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-69379E3F7F7944538B7B7D5A5C6F6197,13.1601000000,PA,Breu Branco,0.1880000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4635078576D845B28AC9E66005DED3FE,51.7604000000,PA,Breu Branco,0.7394000000,IRU,AT,Aguardando análise
PA-1501782-3945EBA23CC54135A430B6BA7326ACAF,16.0941000000,PA,Breu Branco,0.2299000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0DCCC0B720C145C89D4DE1053B5242AE,5.8290000000,PA,Breu Branco,0.0833000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-E13021280DCA4F16848D7279D7DAA2B4,74.0385000000,PA,Breu Branco,1.0577000000,IRU,AT,Aguardando análise
PA-1501782-02E52D85B8D740819892B3DA3C66FFD5,58.9579000000,PA,Breu Branco,0.8423000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-46266609908F4ACE86F3FC4BDC75950A,77.9554000000,PA,Breu Branco,1.1136000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-415FC3F786F249BC971180F51C6743AA,0.3431000000,PA,Breu Branco,0.0049000000,IRU,AT,Aguardando análise
PA-1501782-EAE500F95D06419D86AC9DD3437BD261,248.2387000000,PA,Breu Branco,3.5463000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-223D485F79B94AA085E40DBADCB08089,94.8913000000,PA,Breu Branco,1.3556000000,IRU,AT,Aguardando análise
PA-1501782-487E8AD19EBE4FEC91D67CFD4090C14F,79.2970000000,PA,Breu Branco,1.1328000000,IRU,AT,Aguardando análise
PA-1501782-F65ECF53BB2B4921904C04F2931B35DB,78.3385000000,PA,Breu Branco,1.1191000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4A7FE6CD98164730AA8B8B9E05706338,84.5573000000,PA,Breu Branco,1.2080000000,IRU,AT,Aguardando análise
PA-1501782-DE3E85CB875E4917A3A161EEEF5B750D,53.3381000000,PA,Breu Branco,0.7620000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8E8AFA20B8954EE387E41FC97F9CF717,251.4933000000,PA,Breu Branco,3.5928000000,IRU,AT,Aguardando análise
PA-1501782-70DF315BB9924DC9822ACF968B14F024,72.2445000000,PA,Breu Branco,1.0321000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-EC8ACEB08C7D48C5A062199833D8F4B2,43.2527000000,PA,Breu Branco,0.6179000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-B1752742EDC047E4B80F21BEF4675360,21.9336000000,PA,Breu Branco,0.3133000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F3533FE67A734464BC2FF693B64E9654,61.2379000000,PA,Breu Branco,0.8748000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-CA8B042CD1EE456A84F41E20D17CFEA1,19.7057000000,PA,Breu Branco,0.2815000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
